,work_id,doi,title,publication_year,publication_date,type,type_crossref,cited_by_count,num_authors,num_locations,num_references,language,has_complete_institution_info,has_grant_info,has_keywords,created_date,updated_date,paper_openalex_id,only_focal,focal_and_refs,only_refs,Dindex
4168,2415980384,10.1021/acsami.6b04176,"Direct and Highly Selective Drug Optosensing in Real, Undiluted Biological Samples with Quantum-Dot-Labeled Hydrophilic Molecularly Imprinted Polymer Microparticles",2016,2016-06-07,article,journal-article,70,3,2,52,en,True,True,True,2016-06-24,2023-12-16 14:03:59.478,2415980384,0,11,27397,-0.0004013426736719
4169,2415991926,10.1021/acsami.5b01918,Solvent Control of Surface Plasmon-Mediated Chemical Deposition of Au Nanoparticles from Alkylgold Phosphine Complexes,2015,2015-06-15,article,journal-article,7,8,2,53,en,True,True,True,2016-06-24,2023-12-17 07:12:50.815,2415991926,2,0,5395,0.0003705762460626
4170,2416052629,10.1021/acsami.5b02014,Two-Dimensional Porous Micro/Nano Metal Oxides Templated by Graphene Oxide,2015,2015-05-29,article,journal-article,51,4,2,35,en,True,True,True,2016-06-24,2023-12-15 07:07:18.642,2416052629,1,1,207,0.0
4171,2416157913,10.1021/acsami.5b04827,Facile Synthesis of Na<sub>0.33</sub>V<sub>2</sub>O<sub>5</sub> Nanosheet-Graphene Hybrids as Ultrahigh Performance Cathode Materials for Lithium Ion Batteries,2015,2015-08-03,article,journal-article,69,9,2,52,en,False,True,True,2016-06-24,2023-12-19 15:38:54.290,2416157913,0,0,6,0.0
4172,2416204088,10.1021/acsami.5b03953,Porous α-MoO<sub>3</sub>/MWCNT Nanocomposite Synthesized via a Surfactant-Assisted Solvothermal Route as a Lithium-Ion-Battery High-Capacity Anode Material with Excellent Rate Capability and Cyclability,2015,2015-07-10,article,journal-article,91,4,2,41,en,True,True,True,2016-06-24,2023-12-13 01:01:46.356,2416204088,0,0,79,0.0
4173,2416325731,10.1021/acsami.5b05398,Boron and Nitrogen Codoped Carbon Layers of LiFePO<sub>4</sub> Improve the High-Rate Electrochemical Performance for Lithium Ion Batteries,2015,2015-09-02,article,journal-article,83,7,2,43,en,True,True,True,2016-06-24,2023-12-12 04:29:03.475,2416325731,3,4,4061,-0.0002458210422812
4174,2416348106,10.1021/acsami.6b04026,Bottom-Up Fabrication of Activated Carbon Fiber for All-Solid-State Supercapacitor with Excellent Electrochemical Performance,2016,2016-06-06,article,journal-article,114,6,2,35,en,True,True,True,2016-06-24,2023-12-11 12:02:33.858,2416348106,3,24,18501,-0.0011334196891191
4175,2416714494,10.1021/acsami.5b04811,Vortex-Aligned Fullerene Nanowhiskers as a Scaffold for Orienting Cell Growth,2015,2015-07-08,article,journal-article,107,14,2,54,en,True,True,True,2016-06-24,2023-12-12 09:28:58.522,2416714494,2,1,34,0.027027027027027
4176,2416759955,10.1021/am402125j,Enhancing the Oxygen Permeation Rate of Zr<sub>0.84</sub>Y<sub>0.16</sub>O<sub>1.92</sub>–La<sub>0.8</sub>Sr<sub>0.2</sub>Cr<sub>0.5</sub>Fe<sub>0.5</sub>O<sub>3−δ</sub> Dual-Phase Hollow Fiber Membrane by Coating with Ce<sub>0.8</sub>Sm<sub>0.2</sub>O<sub>1.9</sub> Nanoparticles,2013,2013-09-24,article,journal-article,29,6,2,36,en,True,False,True,2016-06-24,2023-12-13 14:22:57.506,2416759955,0,4,4199,-0.0009517011658339
4177,2416796325,10.1021/acsami.6b08097,"Defective Hexagonal Boron Nitride Nanosheet on Ni(111) and Cu(111): Stability, Electronic Structures, and Potential Applications",2016,2016-09-01,article,journal-article,51,3,2,63,en,True,True,True,2016-06-24,2023-12-14 02:19:25.383,2416796325,0,0,8,0.0
4178,2416992472,10.1021/acsami.5b06757,Chemically Patterned Inverse Opal Created by a Selective Photolysis Modification Process,2015,2015-08-18,article,journal-article,11,8,2,35,en,True,True,True,2016-06-24,2023-12-18 07:35:17.645,2416992472,64,107,8444,-0.0049912942542077
4179,2417077146,10.1021/acsami.5b01939,Supramolecular Cross-Links in Poly(alkyl methacrylate) Copolymers and Their Impact on the Mechanical and Reversible Adhesive Properties,2015,2015-06-15,article,journal-article,97,5,2,59,en,True,True,True,2016-06-24,2023-12-17 05:59:43.136,2417077146,7,37,5903,-0.0050445602824953
4180,2417077961,10.1021/acsami.5b09579,Pt- and TCO-Free Flexible Cathode for DSSC from Highly Conducting and Flexible PEDOT Paper Prepared via in Situ Interfacial Polymerization,2015,2015-12-23,article,journal-article,39,7,2,47,en,True,True,True,2016-06-24,2023-12-16 01:34:00.849,2417077961,0,0,7611,0.0
4181,2417099649,10.1021/acsami.5b00799,Phosphopeptide Separation Using Radially Aligned Titania Nanotubes on Titanium Wire,2015,2015-05-18,article,journal-article,25,7,2,36,en,True,True,True,2016-06-24,2023-12-10 12:43:34.092,2417099649,7,37,12845,-0.0023275661416711
4182,2417191518,10.1021/acsami.5b02662,3D Scaffolds with Different Stiffness but the Same Microstructure for Bone Tissue Engineering,2015,2015-07-17,article,journal-article,156,4,2,41,en,True,True,True,2016-06-24,2023-12-20 07:06:38.367,2417191518,4,5,1884,-0.0005282620179609
4183,2417237783,10.1021/acsami.5b03855,Silver Nanowire–Conducting Polymer–ITO Hybrids for Flexible and Transparent Conductive Electrodes with Excellent Durability,2015,2015-07-14,article,journal-article,49,8,2,33,en,True,True,True,2016-06-24,2023-12-11 14:57:52.955,2417237783,0,8,2158,-0.0036934441366574
4184,2417277217,10.1021/acsami.5b11966,Ternary Platinum–Copper–Nickel Nanoparticles Anchored to Hierarchical Carbon Supports as Free-Standing Hydrogen Evolution Electrodes,2016,2016-01-28,article,journal-article,85,4,3,48,en,True,True,True,2016-06-24,2023-12-17 20:43:28.834,2417277217,6,16,67489,-0.0001481240094206
4185,2417294947,10.1021/acsami.5b04102,Tailored Magnetic and Magnetoelectric Responses of Polymer-Based Composites,2015,2015-07-07,article,journal-article,107,4,3,50,en,True,True,True,2016-06-24,2023-12-16 17:13:18.803,2417294947,3,3,1325,0.0
4186,2417344868,10.1021/acsami.5b03177,MOF-Derived Porous Co/C Nanocomposites with Excellent Electromagnetic Wave Absorption Properties,2015,2015-06-15,article,journal-article,650,8,2,50,en,True,True,True,2016-06-24,2023-12-12 03:28:05.211,2417344868,3,1,2849,0.0007010164738871
4187,2417367299,10.1021/acsami.6b02607,Synthesis of Ni/Graphene Nanocomposite for Hydrogen Storage,2016,2016-06-10,article,journal-article,101,3,2,52,en,True,True,True,2016-06-24,2023-12-17 23:11:58.446,2417367299,0,0,4026,0.0
4188,2417408922,10.1021/acsami.5b09990,Yb<sup>3+</sup>/Er<sup>3+</sup>-Codoped Bi<sub>2</sub>O<sub>3</sub> Nanospheres: Probe for Upconversion Luminescence Imaging and Binary Contrast Agent for Computed Tomography Imaging,2015,2015-11-19,article,journal-article,75,10,2,60,en,True,True,True,2016-06-24,2023-12-15 01:24:16.858,2417408922,0,0,13,0.0
4189,2417480170,10.1021/acsami.6b03528,Anodized Ti<sub>3</sub>SiC<sub>2</sub> As an Anode Material for Li-ion Microbatteries,2016,2016-06-22,article,journal-article,30,6,2,45,en,True,True,True,2016-06-24,2023-12-14 08:44:33.224,2417480170,12,35,8003,-0.0028571428571428
4190,2417484249,10.1021/acsami.5b02831,17β-Estradiol-Loaded PEGlyated Upconversion Nanoparticles as a Bone-Targeted Drug Nanocarrier,2015,2015-07-17,article,journal-article,24,8,2,39,en,True,True,True,2016-06-24,2023-12-14 20:52:23.884,2417484249,55,262,6695,-0.0295208214489446
4191,2417502575,10.1021/acsami.5b05254,Three-Dimensional Rapid Prototyping of Multidirectional Polymer Nanoprobes for Single Cell Insertion,2015,2015-07-21,article,journal-article,6,5,2,23,en,True,True,True,2016-06-24,2023-12-12 20:34:19.252,2417502575,0,0,36558,0.0
4192,2417533362,10.1021/acsami.5b07802,Carbon Nanohorn-Derived Graphene Nanotubes as a Platinum-Free Fuel Cell Cathode,2015,2015-10-20,article,journal-article,62,5,2,70,en,True,True,True,2016-06-24,2023-12-12 14:40:37.721,2417533362,2,13,15728,-0.0006987232420758
4193,2417722025,10.1021/acsami.5b06887,Large-Scale Plasmonic nanoCones Array For Spectroscopy Detection,2015,2015-10-14,article,journal-article,30,6,3,53,en,True,True,True,2016-06-24,2023-12-12 19:35:12.197,2417722025,1,6,16355,-0.0003055861141669
4194,2417809399,10.1021/acsami.6b02957,Effects of Titanium Layer Oxygen Scavenging on the High-<i>k</i>/InGaAs Interface,2016,2016-06-23,article,journal-article,18,7,2,29,en,True,True,True,2016-06-24,2023-12-12 01:29:26.335,2417809399,34,38,1543,-0.0024767801857585
4195,2417822789,10.1021/acsami.6b04374,Photoresponsive Liquid Crystalline Epoxy Networks with Shape Memory Behavior and Dynamic Ester Bonds,2016,2016-06-08,article,journal-article,119,5,4,36,en,True,True,True,2016-06-24,2023-12-17 11:31:14.492,2417822789,12,0,408,0.0285714285714285
4196,2417823711,10.1021/acsami.5b02434,"Self-Assembled Poly(3,4-ethylene dioxythiophene):Poly(styrenesulfonate)/Graphene Quantum Dot Organogels for Efficient Charge Transport in Photovoltaic Devices",2015,2015-05-21,article,journal-article,45,6,2,26,en,False,True,True,2016-06-24,2023-12-10 01:32:05.802,2417823711,29,78,25969,-0.0018791225648105
4197,2417853310,10.1021/acsami.6b04599,Silicide Coating Fabricated by HAPC/SAPS Combination to Protect Niobium Alloy from Oxidation,2016,2016-06-09,article,journal-article,68,4,2,58,en,True,True,True,2016-06-24,2023-12-16 16:59:50.757,2417853310,4,2,1834,0.0010869565217391
4198,2417930190,10.1021/acsami.5b12358,Solution-Blown Core–Shell Self-Healing Nano- and Microfibers,2016,2016-02-15,article,journal-article,80,3,2,38,en,True,True,True,2016-06-24,2023-12-14 02:24:41.025,2417930190,0,2,5744,-0.0003480682213713
4199,2417973836,10.1021/acsami.5b07456,Boronic Acid Linear Homopolymers as Effective Emulsifiers and Gelators,2015,2015-09-24,article,journal-article,25,6,2,30,en,True,True,True,2016-06-24,2023-12-10 14:45:38.908,2417973836,10,100,12880,-0.0069284064665127
4200,2418067915,10.1021/acsami.6b08169,Construction of Highly Catalytic Porous TiOPC Nanocomposite Counter Electrodes for Dye-Sensitized Solar Cells,2016,2016-09-23,article,journal-article,26,8,2,56,en,True,True,True,2016-06-24,2023-12-14 17:58:53.577,2418067915,33,53,2279,-0.0084566596194503
4201,2418153066,10.1021/acsami.6b02955,Antimicrobial Activity of Starch Hydrogel Incorporated with Copper Nanoparticles,2016,2016-06-20,article,journal-article,123,7,2,37,en,True,True,True,2016-06-24,2023-12-15 06:57:40.686,2418153066,0,1,1307,-0.0007645259938837
4202,2418160999,10.1021/acsami.5b02771,Conjugated Polyelectrolytes with Imidazolium Solubilizing Groups. Properties and Application to Photodynamic Inactivation of Bacteria,2015,2015-06-16,article,journal-article,81,6,2,37,en,True,True,True,2016-06-24,2023-12-18 23:04:06.772,2418160999,0,0,7507,0.0
4203,2418175715,10.1021/acsami.6b02612,Trimethylsilyl Chloride-Modified Li Anode for Enhanced Performance of Li–S Cells,2016,2016-06-20,article,journal-article,40,4,2,57,en,True,True,True,2016-06-24,2023-12-12 20:14:01.908,2418175715,0,0,9,0.0
4204,2418236343,10.1021/acsami.5b06208,Plant Habitat-Conscious White Light Emission of Dy<sup>3+</sup> in Whitlockite-like Phosphates: Reduced Photosynthesis and Inhibition of Bloom Impediment,2015,2015-09-16,article,journal-article,69,2,2,39,en,True,False,True,2016-06-24,2023-12-17 20:26:10.267,2418236343,0,2,656,-0.0030395136778115
4205,2418339377,10.1021/acsami.5b09257,High Performance All-Solid-State Flexible Micro-Pseudocapacitor Based on Hierarchically Nanostructured Tungsten Trioxide Composite,2015,2015-12-09,article,journal-article,45,4,4,39,en,True,True,True,2016-06-24,2023-12-14 02:32:31.239,2418339377,6,36,73067,-0.0004103461954068
4206,339454090,10.1021/acsami.5b02237,Observation and Mediation of the Presence of Metallic Lead in Organic–Inorganic Perovskite Films,2015,2015-06-10,article,journal-article,164,8,2,31,en,True,True,True,2016-06-24,2023-12-15 14:46:30.402,339454090,133,249,31274,-0.0036643922163254
4207,2418425761,10.1021/acsami.6b02177,High Performance Flexible Piezoelectric Nanogenerators based on BaTiO<sub>3</sub> Nanofibers in Different Alignment Modes,2016,2016-06-07,article,journal-article,180,2,2,46,en,True,True,True,2016-06-24,2023-12-20 11:52:21.157,2418425761,1,2,1036,-0.0009624639076034
4208,2418436829,10.1021/acsami.5b02152,Co<sub>2</sub>(OH)<sub>2</sub>CO<sub>3</sub> Nanosheets and CoO Nanonets with Tailored Pore Sizes as Anodes for Lithium Ion Batteries,2015,2015-05-28,article,journal-article,110,5,2,41,en,False,True,True,2016-06-24,2023-12-15 21:30:40.065,2418436829,0,0,2182,0.0
4209,2418565212,10.1021/acsami.6b03332,Microwave-Assisted Synthesis of SnO<sub>2</sub>@polypyrrole Nanotubes and Their Pyrolyzed Composite as Anode for Lithium-Ion Batteries,2016,2016-06-13,article,journal-article,64,8,2,58,en,True,True,True,2016-06-24,2023-12-14 11:53:37.996,2418565212,2,1,1260,0.0007917656373713
4210,2418672198,10.1021/acsami.5b06604,Fluorescent Ensemble Based on Bispyrene Fluorophore and Surfactant Assemblies: Sensing and Discriminating Proteins in Aqueous Solution,2015,2015-10-05,article,journal-article,30,4,2,45,en,True,True,True,2016-06-24,2023-12-19 23:26:40.677,2418672198,0,0,645,0.0
4211,2418701929,10.1021/acsami.5b03656,Correlation between the Open-Circuit Voltage and Charge Transfer State Energy in Organic Photovoltaic Cells,2015,2015-08-13,article,journal-article,24,2,2,41,en,True,True,True,2016-06-24,2023-12-13 04:49:21.314,2418701929,2,10,83837,-9.540960536201982e-05
4212,2418735099,10.1021/acsami.6b04526,Direct Growth of Graphene Films on 3D Grating Structural Quartz Substrates for High-Performance Pressure-Sensitive Sensors,2016,2016-06-21,article,journal-article,35,9,2,36,en,True,True,True,2016-06-24,2023-12-14 10:21:02.019,2418735099,4,4,832,0.0
4213,2418786019,10.1021/acsami.5b05522,DNA-Hybrid-Gated Photothermal Mesoporous Silica Nanoparticles for NIR-Responsive and Aptamer-Targeted Drug Delivery,2015,2015-09-14,article,journal-article,95,11,2,54,en,True,True,True,2016-06-24,2023-12-17 04:53:15.495,2418786019,0,2,88291,-2.2651852355226348e-05
4214,2418861333,10.1021/acsami.5b01879,Spray Layer-by-Layer Assembled Clay Composite Thin Films as Selective Layers in Reverse Osmosis Membranes,2015,2015-06-09,article,journal-article,29,3,3,63,en,True,False,True,2016-06-24,2023-12-16 22:40:58.292,2418861333,0,0,4218,0.0
4215,2418891138,10.1021/acsami.5b03942,General Strategy for Fabricating Sandwich-like Graphene-Based Hybrid Films for Highly Reversible Lithium Storage,2015,2015-08-14,article,journal-article,23,6,2,29,en,True,True,True,2016-06-24,2023-12-14 23:10:16.181,2418891138,0,0,74,0.0
4216,2418965279,10.1021/acsami.6b04932,Thermosensitive and Highly Flexible Hydrogels Capable of Stimulating Cardiac Differentiation of Cardiosphere-Derived Cells under Static and Dynamic Mechanical Training Conditions,2016,2016-06-20,article,journal-article,24,7,4,69,en,True,True,True,2016-06-24,2023-12-13 01:44:33.117,2418965279,0,0,11482,0.0
4217,2418989038,10.1021/acsami.5b04304,Processing and Characterization of SrTiO<sub>3</sub>–TiO<sub>2</sub> Nanoparticle–Nanotube Heterostructures on Titanium for Biomedical Applications,2015,2015-07-14,article,journal-article,41,4,2,46,en,True,True,True,2016-06-24,2023-12-10 17:01:20.924,2418989038,5,16,11916,-0.0009215045656362
4218,2419230544,10.1021/acsami.5b04419,Ultrasensitive ROS-Responsive Coassemblies of Tellurium-Containing Molecules and Phospholipids,2015,2015-07-21,article,journal-article,60,4,2,61,en,True,True,True,2016-06-24,2023-12-17 22:29:10.704,2419230544,2,0,1523,0.001311475409836
4219,2419320107,10.1021/acsami.5b02570,Formation Process of Eosin Y-Adsorbing ZnO Particles by Electroless Deposition and Their Photoelectric Conversion Properties,2015,2015-05-22,article,journal-article,3,5,2,27,en,True,False,True,2016-06-24,2023-12-12 23:55:27.313,2419320107,1,0,217,0.0045871559633027
4220,2419457522,10.1021/acsami.5b03446,"Highly Crystalline Low Band Gap Polymer Based on Thieno[3,4-<i>c</i>]pyrrole-4,6-dione for High-Performance Polymer Solar Cells with a &gt;400 nm Thick Active Layer",2015,2015-06-15,article,journal-article,42,3,2,40,en,True,True,True,2016-06-24,2023-12-10 13:34:41.090,2419457522,1,12,6125,-0.0017921146953405
4221,2419695261,10.1021/am302553y,Magnetic and Electrical Transport Properties of LaBaCo<sub>2</sub>O<sub>5.5+δ</sub> Thin Films on Vicinal (001) SrTiO<sub>3</sub> Surfaces,2013,2013-01-10,article,journal-article,45,10,2,33,en,True,False,True,2016-06-24,2023-12-13 16:57:45.578,2419695261,0,8,118542,-6.748207507380851e-05
4222,2420804459,10.1021/acsami.5b04287,Alternative Spectral Photoresponse in a <i>p</i>-Cu<sub>2</sub>ZnSnS<sub>4</sub>/<i>n</i>-GaN Heterojunction Photodiode by Modulating Applied Voltage,2015,2015-07-24,article,journal-article,22,7,2,37,en,True,True,False,2016-06-24,2023-12-17 07:12:51.664,2420804459,1,0,3812,0.000262260687123
4223,2421686592,10.1021/acsami.6b04320,Boron Nitride Nanosheet-Veiled Gold Nanoparticles for Surface-Enhanced Raman Scattering,2016,2016-06-14,article,journal-article,53,7,3,47,en,True,True,True,2016-06-24,2023-12-13 07:48:09.262,2421686592,4,12,45638,-0.0001752310859946
4224,2422299508,10.1021/acsami.5b11086,Observable Electrochemical Oxidation of Carbon Promoted by Platinum Nanoparticles,2016,2016-02-04,article,journal-article,32,5,2,37,en,True,True,True,2016-06-24,2023-12-14 05:27:17.772,2422299508,4,1,1190,0.002510460251046
4225,2422539663,10.1021/acsami.5b09346,Phase-Controlled Electrochemical Activity of Epitaxial Mg-Spinel Thin Films,2015,2015-12-18,article,journal-article,55,16,2,35,en,True,True,True,2016-06-24,2023-12-11 18:24:06.934,2422539663,0,7,12489,-0.0005601792573623
4226,2423602452,10.1021/acsami.5b04108,Emergence of Metallic Properties at LiFePO<sub>4</sub> Surfaces and LiFePO<sub>4</sub>/Li<sub>2</sub>S Interfaces: An Ab Initio Study,2015,2015-08-12,article,journal-article,14,4,2,31,en,True,False,True,2016-06-24,2023-12-16 07:48:32.477,2423602452,0,0,5686,0.0
4227,2424272631,10.1021/acsami.6b02364,Immobilization of Cysteine-Tagged Proteins on Electrode Surfaces by Thiol–Ene Click Chemistry,2016,2016-06-29,article,journal-article,31,7,3,48,en,True,True,True,2016-06-24,2023-12-17 23:01:01.444,2424272631,1,13,65335,-0.0001836294357985
4228,2424344217,10.1021/am400304s,Laundering Durability of Photocatalyzed Self-Cleaning Cotton Fabric with TiO<sub>2</sub> Nanoparticles Covalently Immobilized,2013,2013-04-25,article,journal-article,96,9,2,46,en,True,False,True,2016-06-24,2023-12-15 15:42:52.249,2424344217,0,0,134,0.0
